Date,Direct,Regular,,
15-03-2016,16.3377,16.1136,,
14-03-2016,16.3609,16.1368,,
11-03-2016,16.258,16.036,,
10-03-2016,16.2049,15.9838,,
09-03-2016,16.2262,16.005,,
08-03-2016,16.1997,15.9791,,
04-03-2016,16.2373,16.0172,,
03-03-2016,16.2041,15.9847,,
02-03-2016,16.1479,15.9295,,
01-03-2016,15.8379,15.6239,,
29-02-2016,15.6564,15.4451,,
26-02-2016,15.7158,15.5044,,
25-02-2016,15.6638,15.4533,,
24-02-2016,15.7322,15.521,,
23-02-2016,15.9318,15.7182,,
22-02-2016,15.9948,15.7806,,
19-02-2016,15.9674,15.7542,,
18-02-2016,16.0044,15.791,,
17-02-2016,15.8319,15.621,,
16-02-2016,15.7268,15.5176,,
15-02-2016,15.9409,15.729,,
12-02-2016,15.5877,15.3812,,
11-02-2016,15.6903,15.4828,,
10-02-2016,16.0879,15.8752,,
09-02-2016,16.2121,15.998,,
08-02-2016,16.3234,16.1083,,
05-02-2016,16.3692,16.1542,,
04-02-2016,16.3545,16.1399,,
03-02-2016,16.4455,16.23,,
02-02-2016,16.6031,16.3857,,
01-02-2016,16.6609,16.4431,,
29-01-2016,16.5919,16.3756,,
28-01-2016,16.3986,16.1851,,
27-01-2016,16.4458,16.2327,,
25-01-2016,16.451,16.2383,,
22-01-2016,16.3124,16.1022,,
21-01-2016,16.1241,15.9166,,
20-01-2016,16.1072,15.9,,
19-01-2016,16.2189,16.0102,,
18-01-2016,15.9963,15.7909,,
15-01-2016,16.5564,16.3445,,
14-01-2016,16.7277,16.5139,,
13-01-2016,16.9492,16.7327,,
12-01-2016,17.0742,16.8564,,
11-01-2016,17.1288,16.9106,,
08-01-2016,17.2514,17.0324,,
07-01-2016,17.2838,17.0647,,
06-01-2016,17.5596,17.3372,,
05-01-2016,17.5779,17.3556,,
04-01-2016,17.6198,17.3972,,
01-01-2016,17.7309,17.5077,,
31-12-2015,17.7732,17.5497,,
30-12-2015,17.7863,17.5629,,
29-12-2015,17.7387,17.5162,,
28-12-2015,17.7102,17.4883,,
24-12-2015,17.6266,17.4068,,
23-12-2015,17.6517,17.4319,,
22-12-2015,17.5738,17.3551,,
21-12-2015,17.4792,17.262,,
18-12-2015,17.4762,17.2597,,
17-12-2015,17.5397,17.3227,,
16-12-2015,17.3893,17.1744,,
15-12-2015,17.3142,17.1005,,
14-12-2015,17.211,16.9986,,
11-12-2015,17.2944,17.0818,,
10-12-2015,17.4146,17.2008,,
09-12-2015,17.3727,17.1597,,
08-12-2015,17.5734,17.3581,,
07-12-2015,17.6875,17.4711,,
04-12-2015,17.632,17.4171,,
03-12-2015,17.723,17.5072,,
02-12-2015,17.7626,17.5466,,
01-12-2015,17.72,17.5048,,
30-11-2015,17.8154,17.5993,,
27-11-2015,17.6701,17.4566,,
26-11-2015,17.6377,17.4247,,
24-11-2015,17.4213,17.2114,,
23-11-2015,17.421,17.2114,,
20-11-2015,17.3094,17.1019,,
19-11-2015,17.2649,17.0582,,
18-11-2015,17.1046,16.9001,,
17-11-2015,17.2018,16.9964,,
16-11-2015,17.1051,16.9011,,
13-11-2015,17.1115,16.9081,,
10-11-2015,17.0605,16.8592,,
09-11-2015,17.1912,16.9887,,
06-11-2015,17.1974,16.9956,,
05-11-2015,17.3254,17.1223,,
04-11-2015,17.3896,17.186,,
03-11-2015,17.4589,17.2548,,
02-11-2015,17.3999,17.1968,,
30-10-2015,17.2922,17.0911,,
29-10-2015,17.2493,17.0488,,
28-10-2015,17.1653,16.966,,
27-10-2015,17.2854,17.085,,
26-10-2015,17.2001,17.001,,
23-10-2015,16.9417,16.7462,,
21-10-2015,16.8546,16.6606,,
20-10-2015,16.9259,16.7312,,
19-10-2015,16.854,16.6604,,
16-10-2015,16.8506,16.6577,,
15-10-2015,16.8024,16.6103,,
14-10-2015,16.7306,16.5396,,
13-10-2015,16.6312,16.4415,,
12-10-2015,16.5215,16.3332,,
09-10-2015,16.5139,16.3264,,
08-10-2015,16.425,16.2387,,
07-10-2015,16.4584,16.2719,,
06-10-2015,16.4672,16.2809,,
05-10-2015,16.387,16.2018,,
01-10-2015,16.1448,15.9632,,
30-09-2015,16.1357,15.9544,,
29-09-2015,16.0695,15.8892,,
28-09-2015,16.227,16.0451,,
24-09-2015,16.2562,16.0749,,
23-09-2015,16.255,16.074,,
22-09-2015,16.33,16.1483,,
21-09-2015,16.4225,16.24,,
18-09-2015,16.5086,16.3258,,
16-09-2015,16.3547,16.1741,,
15-09-2015,16.2858,16.1062,,
14-09-2015,16.4771,16.2956,,
11-09-2015,16.36,16.1804,,
10-09-2015,16.3057,16.1269,,
09-09-2015,16.3121,16.1334,,
08-09-2015,16.0955,15.9194,,
07-09-2015,15.9404,15.7663,,
04-09-2015,16.1642,15.9882,,
03-09-2015,16.3746,16.1965,,
02-09-2015,16.2434,16.067,,
01-09-2015,16.3755,16.1979,,
31-08-2015,16.5872,16.4076,,
28-08-2015,16.6064,16.4272,,
27-08-2015,16.5639,16.3854,,
26-08-2015,16.21,16.0355,,
25-08-2015,16.3163,16.1409,,
24-08-2015,16.2191,16.0449,,
21-08-2015,17.0198,16.8378,,
20-08-2015,17.1514,16.9682,,
19-08-2015,17.3231,17.1383,,
18-08-2015,17.265,17.0811,,
17-08-2015,17.2445,17.061,,
14-08-2015,17.2288,17.0461,,
13-08-2015,17.1021,16.921,,
12-08-2015,17.1477,16.9663,,
11-08-2015,17.3169,17.134,,
10-08-2015,17.3679,17.1848,,
07-08-2015,17.4492,17.2659,,
06-08-2015,17.4855,17.302,,
05-08-2015,17.3809,17.1988,,
04-08-2015,17.4151,17.2328,,
03-08-2015,17.3661,17.1846,,
31-07-2015,17.1952,17.0161,,
30-07-2015,17.1318,16.9537,,
29-07-2015,17.0553,16.8782,,
28-07-2015,16.9681,16.7922,,
27-07-2015,16.9719,16.7961,,
24-07-2015,17.225,17.0473,,
23-07-2015,17.3986,17.2193,,
22-07-2015,17.4756,17.2963,,
21-07-2015,17.4381,17.2594,,
20-07-2015,17.5914,17.4114,,
17-07-2015,17.353,17.1761,,
16-07-2015,17.2139,17.0387,,
15-07-2015,17.1124,16.9385,,
14-07-2015,17.0137,16.841,,
13-07-2015,16.9542,16.7824,,
10-07-2015,16.8145,16.6447,,
09-07-2015,16.8255,16.6559,,
08-07-2015,16.9199,16.7495,,
07-07-2015,17.0401,16.8688,,
06-07-2015,16.937,16.7669,,
03-07-2015,16.9065,16.7374,,
02-07-2015,16.8941,16.7254,,
01-07-2015,16.8275,16.6596,,
30-06-2015,16.7392,16.5725,,
29-06-2015,16.8026,16.6354,,
26-06-2015,16.8993,16.7318,,
25-06-2015,16.9076,16.7403,,
24-06-2015,16.9159,16.7487,,
23-06-2015,16.9541,16.7868,,
22-06-2015,16.8923,16.7258,,
19-06-2015,16.7421,16.5778,,
18-06-2015,16.7002,16.5365,,
17-06-2015,16.6193,16.4566,,
16-06-2015,16.5428,16.3811,,
15-06-2015,16.5428,16.3813,,
12-06-2015,16.5427,16.3818,,
11-06-2015,16.469,16.3092,,
10-06-2015,16.4792,16.3194,,
09-06-2015,16.4288,16.2698,,
08-06-2015,16.4776,16.3183,,
05-06-2015,16.5652,16.4058,,
04-06-2015,16.6551,16.4949,,
03-06-2015,16.617,16.4574,,
02-06-2015,16.7223,16.5619,,
01-06-2015,16.8919,16.7301,,
29-05-2015,16.9597,16.7979,,
28-05-2015,16.8628,16.7022,,
27-05-2015,16.8344,16.6743,,
26-05-2015,16.9014,16.7409,,
25-05-2015,16.9074,16.747,,
22-05-2015,16.9656,16.8054,,
21-05-2015,16.9888,16.8286,,
20-05-2015,17.0129,16.8527,,
19-05-2015,16.9475,16.7881,,
18-05-2015,16.963,16.8037,,
15-05-2015,16.8764,16.7187,,
14-05-2015,16.8057,16.6488,,
13-05-2015,16.7915,16.6349,,
12-05-2015,16.7175,16.5619,,
11-05-2015,16.7742,16.6183,,
08-05-2015,16.5439,16.3908,,
07-05-2015,16.3605,16.2093,,
06-05-2015,16.539,16.3864,,
05-05-2015,16.8783,16.7228,,
04-05-2015,16.9236,16.7679,,
30-04-2015,16.7415,16.5884,,
29-04-2015,16.7186,16.5659,,
28-04-2015,16.648,16.4962,,
27-04-2015,16.4284,16.2788,,
24-04-2015,16.615,16.4644,,
23-04-2015,16.7616,16.6099,,
22-04-2015,16.7796,16.628,,
21-04-2015,16.7661,16.6148,,
20-04-2015,16.6865,16.5361,,
17-04-2015,16.8565,16.7053,,
16-04-2015,16.8679,16.7168,,
15-04-2015,16.8162,16.6658,,
13-04-2015,16.8958,16.7451,,
10-04-2015,16.8989,16.7489,,
09-04-2015,16.7948,16.646,,
08-04-2015,16.6891,16.5414,,
07-04-2015,16.6045,16.4578,,
06-04-2015,16.5628,16.4167,,
01-04-2015,16.5589,16.4139,,
